group_size;enemyCount;hasCircle;stratName;friendlyCasts0;friendlyCasts1;friendlyCasts2;friendlyCasts3;friendlyCasts4;friendlyCasts5;enemyCasts0;enemyCasts1;enemyCasts2;enemyCasts3;enemyCasts4;enemyCasts5;ticksPerSecond;friendlyTicksPerTime;enemyTicksPerTime
5;7;1;TWOSTACKSENEMYFIRST;1;74;0;0;0;0;256;69;0;0;0;0;5.75626;2.70917;3.04709
5;7;1;TWOSTACKSENEMY;260;45;84;4;0;7;0;0;0;0;0;0;5.7562;2.9009;2.8553
5;7;1;TWOSTACKSFRIENDLY;0;0;0;0;0;0;331;67;1;0;1;0;5.44902;2.50732;2.9417
5;7;1;THREESTACKS;92;27;110;0;0;0;17;23;131;0;0;0;5.92649;2.90403;3.02246
5;7;1;THREESTACKSENEMYFIRST;0;32;107;0;0;0;109;20;132;0;0;0;5.64951;2.72374;2.92577
5;7;1;THREESTACKSENEMY;264;53;71;5;2;5;0;0;0;0;0;0;5.53103;2.80376;2.72727
5;7;1;THREESTACKSFRIENDLY;0;0;0;0;0;0;289;28;82;1;0;0;5.44774;2.50447;2.94327
5;7;1;LOWEST;42;12;53;139;0;0;4;19;71;60;0;0;5.58964;2.74564;2.844
5;7;1;LOWESTENEMYFIRST;0;10;43;110;0;0;49;13;90;85;0;0;5.74868;2.76419;2.98449
5;7;1;LOWESTENEMY;193;17;47;140;1;2;0;0;0;0;0;0;5.86077;2.96016;2.90061
5;7;1;LOWESTFRIENDLY;0;0;0;0;0;0;228;28;73;71;0;0;5.77609;2.64642;3.12967
5;8;1;FOCUSFRIENDLY;207;21;22;54;22;74;0;0;0;0;0;0;5.63794;2.82868;2.80926
5;8;1;FOCUSENEMY;0;0;0;0;0;0;298;11;21;17;37;16;5.59382;2.5119;3.08192
5;8;1;RANDOM;367;0;0;0;0;0;33;0;0;0;0;0;5.57278;2.75732;2.81546
5;8;1;RANDOMENEMY;0;0;0;0;0;0;400;0;0;0;0;0;5.89174;2.65438;3.23736
5;8;1;RANDOMFRIENDLY;0;0;0;0;0;0;399;0;1;0;0;0;4.57736;2.01223;2.56513
5;8;1;ONESTACK;362;23;4;10;1;0;0;0;0;0;0;0;5.28555;2.67138;2.61417
5;8;1;ONESTACKENEMYFIRST;85;5;15;7;18;26;155;16;25;10;29;9;5.65869;2.63932;3.01937
5;8;1;ONESTACKENEMY;0;0;0;0;0;0;333;12;12;11;26;6;4.85753;2.13589;2.72164
5;8;1;ONESTACKFRIENDLY;265;20;24;16;23;52;0;0;0;0;0;0;5.40823;2.72654;2.68169
5;8;1;TWOSTACKS;196;92;0;0;0;0;31;81;0;0;0;0;6.11509;2.93975;3.17534
5;8;1;TWOSTACKSENEMYFIRST;4;71;0;0;0;0;252;73;0;0;0;0;6.25137;2.90648;3.34489
5;8;1;TWOSTACKSENEMY;270;48;74;6;0;2;0;0;0;0;0;0;5.87978;2.93244;2.94734
5;8;1;TWOSTACKSFRIENDLY;0;0;0;0;0;0;347;53;0;0;0;0;5.78652;2.60842;3.1781
5;8;1;THREESTACKS;83;30;106;0;0;0;32;22;127;0;0;0;6.06034;2.9159;3.14444
5;8;1;THREESTACKSENEMYFIRST;0;24;95;0;0;0;133;29;119;0;0;0;5.92498;2.78905;3.13593
5;8;1;THREESTACKSENEMY;252;55;82;4;3;4;0;0;0;0;0;0;6.06737;2.99731;3.07006
5;8;1;THREESTACKSFRIENDLY;0;0;0;0;0;0;263;42;95;0;0;0;5.87784;2.67784;3.2
5;8;1;LOWEST;51;7;46;139;0;0;4;14;85;54;0;0;5.60027;2.71748;2.88279
5;8;1;LOWESTENEMYFIRST;0;11;38;118;0;0;47;14;85;87;0;0;5.50893;2.6215;2.88743
5;8;1;LOWESTENEMY;222;23;42;113;0;0;0;0;0;0;0;0;5.6367;2.84263;2.79407
5;8;1;LOWESTFRIENDLY;0;0;0;0;0;0;238;21;80;61;0;0;5.58029;2.50864;3.07165
5;9;1;FOCUSFRIENDLY;243;16;21;51;18;51;0;0;0;0;0;0;5.43408;2.74286;2.69122
5;9;1;FOCUSENEMY;0;0;0;0;0;0;302;12;19;12;47;8;5.75075;2.53763;3.21312
5;9;1;RANDOM;369;0;0;0;0;0;31;0;0;0;0;0;5.18247;2.56404;2.61843
5;9;1;RANDOMENEMY;0;0;0;0;0;0;400;0;0;0;0;0;5.3287;2.35062;2.97808
5;9;1;RANDOMFRIENDLY;0;0;0;0;0;0;400;0;0;0;0;0;3.85023;1.59848;2.25175
5;9;1;ONESTACK;377;9;3;6;3;2;0;0;0;0;0;0;5.03362;2.49077;2.54285
5;9;1;ONESTACKENEMYFIRST;56;8;14;24;17;26;165;8;22;11;38;11;5.9737;2.7586;3.2151
5;9;1;ONESTACKENEMY;0;0;0;0;0;0;332;5;20;10;21;12;4.92979;2.14728;2.78251
5;9;1;ONESTACKFRIENDLY;249;18;23;29;16;65;0;0;0;0;0;0;5.66608;2.82171;2.84437
5;9;1;TWOSTACKS;198;74;0;0;0;0;40;88;0;0;0;0;5.93342;2.83276;3.10066
5;9;1;TWOSTACKSENEMYFIRST;2;61;0;0;0;0;278;59;0;0;0;0;6.08344;2.74968;3.33376
5;9;1;TWOSTACKSENEMY;263;45;76;6;2;8;0;0;0;0;0;0;5.79662;2.88621;2.91041
5;9;1;TWOSTACKSFRIENDLY;0;0;0;0;0;0;329;71;0;0;0;0;5.75125;2.57148;3.17977
5;9;1;THREESTACKS;77;28;97;0;0;0;24;36;138;0;0;0;5.9225;2.79386;3.12864
5;9;1;THREESTACKSENEMYFIRST;0;33;87;0;0;0;121;22;137;0;0;0;6.08082;2.82816;3.25266
5;9;1;THREESTACKSENEMY;264;41;84;7;2;2;0;0;0;0;0;0;5.7403;2.83085;2.90945
5;9;1;THREESTACKSFRIENDLY;0;0;0;0;0;0;257;41;102;0;0;0;6.00263;2.65822;3.34441
5;9;1;LOWEST;45;12;55;132;0;0;3;13;70;70;0;0;5.65032;2.72648;2.92384
5;9;1;LOWESTENEMYFIRST;0;15;38;125;0;0;55;12;78;77;0;0;5.77346;2.72559;3.04787
5;9;1;LOWESTENEMY;198;16;51;132;1;2;0;0;0;0;0;0;6.18468;3.04026;3.14442
5;9;1;LOWESTFRIENDLY;0;0;0;0;0;0;232;18;95;55;0;0;6.12127;2.74886;3.37241
5;10;1;FOCUSFRIENDLY;217;28;24;32;22;77;0;0;0;0;0;0;5.62928;2.77141;2.85787
5;10;1;FOCUSENEMY;0;0;0;0;0;0;310;7;24;12;35;12;5.85621;2.54874;3.30747
5;10;1;RANDOM;373;0;0;0;0;0;27;0;0;0;0;0;4.76006;2.39126;2.3688
5;10;1;RANDOMENEMY;0;0;0;0;0;0;400;0;0;0;0;0;6.46026;2.87205;3.58821
5;10;1;RANDOMFRIENDLY;0;0;0;0;0;0;400;0;0;0;0;0;4.19368;1.75337;2.44031
5;10;1;ONESTACK;361;18;9;11;1;0;0;0;0;0;0;0;5.33426;2.65155;2.68271
5;10;1;ONESTACKENEMYFIRST;58;4;18;7;9;23;206;11;21;7;31;5;5.55053;2.53149;3.01904
5;10;1;ONESTACKENEMY;0;0;0;0;0;0;366;3;6;8;13;4;4.35492;1.84076;2.51416
5;10;1;ONESTACKFRIENDLY;273;22;16;33;12;44;0;0;0;0;0;0;5.152;2.58653;2.56547
5;10;1;TWOSTACKS;177;85;0;0;0;0;54;84;0;0;0;0;6.35672;2.99011;3.36661
5;10;1;TWOSTACKSENEMYFIRST;0;65;0;0;0;0;249;86;0;0;0;0;6.41183;2.90641;3.50542
5;10;1;TWOSTACKSENEMY;278;37;68;5;4;8;0;0;0;0;0;0;5.89088;2.91201;2.97887
5;10;1;TWOSTACKSFRIENDLY;0;0;0;0;0;0;349;51;0;0;0;0;5.31683;2.33836;2.97847
5;10;1;THREESTACKS;79;28;105;0;0;0;26;27;135;0;0;0;6.04829;2.86008;3.18821
5;10;1;THREESTACKSENEMYFIRST;0;22;88;0;0;0;133;26;131;0;0;0;6.23231;2.87629;3.35602
5;10;1;THREESTACKSENEMY;255;61;60;10;2;12;0;0;0;0;0;0;6.17078;3.02442;3.14636
5;10;1;THREESTACKSFRIENDLY;0;0;0;0;0;0;247;36;117;0;0;0;6.40426;2.8862;3.51806
5;10;1;LOWEST;42;10;65;139;0;0;6;13;85;40;0;0;5.77495;2.77037;3.00458
5;10;1;LOWESTENEMYFIRST;0;6;49;122;0;0;61;12;88;62;0;0;5.83286;2.76022;3.07264
5;10;1;LOWESTENEMY;206;15;31;143;0;5;0;0;0;0;0;0;5.9497;2.94533;3.00437
5;10;1;LOWESTFRIENDLY;0;0;0;0;0;0;214;26;95;65;0;0;6.41058;2.87558;3.535
20;1;1;FOCUSFRIENDLY;397;0;0;0;3;0;0;0;0;0;0;0;1.93251;1.16954;0.76297
20;1;1;FOCUSENEMY;0;0;0;0;0;0;296;0;0;14;2;88;1.4626;0.70152;0.76108
20;1;1;RANDOM;400;0;0;0;0;0;0;0;0;0;0;0;1.90462;1.14594;0.75868
20;1;1;RANDOMENEMY;392;0;0;0;0;0;8;0;0;0;0;0;1.94034;1.17049;0.76985
20;1;1;RANDOMFRIENDLY;0;0;0;0;0;0;294;1;0;12;2;91;1.47929;0.7109;0.76839
20;1;1;ONESTACK;400;0;0;0;0;0;0;0;0;0;0;0;1.96575;1.20177;0.76398
20;1;1;ONESTACKENEMYFIRST;379;0;0;0;2;0;1;0;0;0;2;16;1.87863;1.13319;0.74544
20;1;1;ONESTACKENEMY;0;0;0;0;0;0;299;0;1;16;3;81;1.47205;0.70631;0.76574
20;1;1;ONESTACKFRIENDLY;395;0;0;0;5;0;0;0;0;0;0;0;1.90844;1.15124;0.7572
20;1;1;TWOSTACKS;400;0;0;0;0;0;0;0;0;0;0;0;1.94733;1.18322;0.76411
20;1;1;TWOSTACKSENEMYFIRST;385;0;0;0;0;0;15;0;0;0;0;0;1.93406;1.16131;0.77275
20;1;1;TWOSTACKSENEMY;398;0;2;0;0;0;0;0;0;0;0;0;1.90206;1.14798;0.75408
20;1;1;TWOSTACKSFRIENDLY;0;0;0;0;0;0;294;0;0;12;1;93;1.4702;0.71309;0.75711
20;1;1;THREESTACKS;363;0;2;0;0;0;0;0;35;0;0;0;1.85802;1.11956;0.73846
20;1;1;THREESTACKSENEMYFIRST;234;0;12;0;0;0;127;0;27;0;0;0;1.71038;0.97547;0.73491
20;1;1;THREESTACKSENEMY;398;0;2;0;0;0;0;0;0;0;0;0;1.93246;1.16511;0.76735
20;1;1;THREESTACKSFRIENDLY;0;0;0;0;0;0;283;0;1;12;0;104;1.51166;0.73787;0.77379
20;1;1;LOWEST;363;0;1;0;0;0;0;0;35;1;0;0;1.83145;1.1076;0.72385
20;1;1;LOWESTENEMYFIRST;255;0;11;0;0;0;106;0;23;5;0;0;1.79317;1.04411;0.74906
20;1;1;LOWESTENEMY;399;0;1;0;0;0;0;0;0;0;0;0;1.96333;1.20144;0.76189
20;1;1;LOWESTFRIENDLY;0;0;0;0;0;0;294;0;2;14;1;89;1.48762;0.71637;0.77125
20;2;1;FOCUSFRIENDLY;392;0;1;0;7;0;0;0;0;0;0;0;3.16964;1.87026;1.29938
20;2;1;FOCUSENEMY;0;0;0;0;0;0;260;4;3;40;4;89;2.74751;1.40591;1.3416
20;2;1;RANDOM;400;0;0;0;0;0;0;0;0;0;0;0;3.19949;1.90387;1.29562
20;2;1;RANDOMENEMY;189;0;0;0;0;0;211;0;0;0;0;0;3.03546;1.68459;1.35087
20;2;1;RANDOMFRIENDLY;0;0;0;0;0;0;302;5;6;46;1;40;2.7881;1.43055;1.35755
20;2;1;ONESTACK;400;0;0;0;0;0;0;0;0;0;0;0;3.19558;1.87164;1.32394
20;2;1;ONESTACKENEMYFIRST;343;0;4;1;16;3;5;1;3;0;2;22;3.13206;1.82354;1.30852
20;2;1;ONESTACKENEMY;0;0;0;0;0;0;256;4;4;23;2;111;2.78272;1.44566;1.33706
20;2;1;ONESTACKFRIENDLY;378;1;1;0;20;0;0;0;0;0;0;0;3.25613;1.9145;1.34163
20;2;1;TWOSTACKS;392;5;0;0;0;0;0;3;0;0;0;0;3.20777;1.87854;1.32923
20;2;1;TWOSTACKSENEMYFIRST;190;10;0;0;0;0;193;7;0;0;0;0;3.08856;1.72505;1.36351
20;2;1;TWOSTACKSENEMY;369;4;27;0;0;0;0;0;0;0;0;0;3.27399;1.92229;1.3517
20;2;1;TWOSTACKSFRIENDLY;0;0;0;0;0;0;289;12;4;21;3;71;2.84133;1.47482;1.36651
20;2;1;THREESTACKS;302;3;37;0;0;0;0;2;56;0;0;0;2.99237;1.72454;1.26783
20;2;1;THREESTACKSENEMYFIRST;161;6;62;0;0;0;124;3;44;0;0;0;2.89896;1.63;1.26896
20;2;1;THREESTACKSENEMY;362;7;31;0;0;0;0;0;0;0;0;0;3.23113;1.88207;1.34906
20;2;1;THREESTACKSFRIENDLY;0;0;0;0;0;0;280;15;16;23;2;64;2.81094;1.45791;1.35303
20;2;1;LOWEST;266;5;32;4;0;0;0;1;56;36;0;0;2.97913;1.71052;1.26861
20;2;1;LOWESTENEMYFIRST;112;10;62;4;0;0;141;0;36;35;0;0;2.84419;1.60073;1.24346
20;2;1;LOWESTENEMY;339;12;40;9;0;0;0;0;0;0;0;0;3.24853;1.92244;1.32609
20;2;1;LOWESTFRIENDLY;0;0;0;0;0;0;288;3;3;60;0;46;2.81969;1.46673;1.35296
20;3;1;FOCUSFRIENDLY;369;0;5;1;25;0;0;0;0;0;0;0;4.24502;2.48188;1.76314
20;3;1;FOCUSENEMY;0;0;0;0;0;0;233;15;10;41;7;94;3.98511;2.06605;1.91906
20;3;1;RANDOM;400;0;0;0;0;0;0;0;0;0;0;0;4.2881;2.50515;1.78295
20;3;1;RANDOMENEMY;131;0;0;0;0;0;269;0;0;0;0;0;4.42471;2.4219;2.00281
20;3;1;RANDOMFRIENDLY;0;0;0;0;0;0;318;8;9;42;4;19;4.02602;2.09901;1.92701
20;3;1;ONESTACK;400;0;0;0;0;0;0;0;0;0;0;0;4.43576;2.59232;1.84344
20;3;1;ONESTACKENEMYFIRST;309;1;7;5;17;1;14;1;6;5;8;26;4.32035;2.46917;1.85118
20;3;1;ONESTACKENEMY;0;0;0;0;0;0;233;14;12;37;9;95;4.09287;2.14754;1.94533
20;3;1;ONESTACKFRIENDLY;371;3;5;1;18;2;0;0;0;0;0;0;4.29069;2.52645;1.76424
20;3;1;TWOSTACKS;347;29;0;0;0;0;0;24;0;0;0;0;4.35443;2.53264;1.82179
20;3;1;TWOSTACKSENEMYFIRST;127;36;0;0;0;0;216;21;0;0;0;0;4.29551;2.37112;1.92439
20;3;1;TWOSTACKSENEMY;309;13;78;0;0;0;0;0;0;0;0;0;4.53821;2.63152;1.90669
20;3;1;TWOSTACKSFRIENDLY;0;0;0;0;0;0;296;31;2;20;7;44;4.05982;2.12451;1.93531
20;3;1;THREESTACKS;225;15;81;0;0;0;0;5;74;0;0;0;4.22419;2.36673;1.85746
20;3;1;THREESTACKSENEMYFIRST;87;16;104;0;0;0;119;11;63;0;0;0;4.1569;2.29092;1.86598
20;3;1;THREESTACKSENEMY;333;15;52;0;0;0;0;0;0;0;0;0;4.2378;2.46679;1.77101
20;3;1;THREESTACKSFRIENDLY;0;0;0;0;0;0;271;21;33;21;9;45;4.08028;2.12194;1.95834
20;3;1;LOWEST;174;8;75;17;0;0;0;2;50;74;0;0;3.96144;2.20763;1.75381
20;3;1;LOWESTENEMYFIRST;32;7;93;17;0;0;110;3;32;106;0;0;3.89028;2.11633;1.77395
20;3;1;LOWESTENEMY;310;13;61;16;0;0;0;0;0;0;0;0;4.40989;2.5571;1.85279
20;3;1;LOWESTFRIENDLY;0;0;0;0;0;0;244;11;19;100;1;25;3.99949;2.08454;1.91495
20;4;1;FOCUSFRIENDLY;375;1;6;2;14;2;0;0;0;0;0;0;4.89218;2.88418;2.008
20;4;1;FOCUSENEMY;0;0;0;0;0;0;239;28;16;34;13;70;4.7969;2.46551;2.33139
20;4;1;RANDOM;400;0;0;0;0;0;0;0;0;0;0;0;4.81938;2.82923;1.99015
20;4;1;RANDOMENEMY;79;0;0;0;0;0;321;0;0;0;0;0;5.24197;2.82243;2.41954
20;4;1;RANDOMFRIENDLY;0;0;0;0;0;0;335;12;9;31;4;9;5.12499;2.68733;2.43766
20;4;1;ONESTACK;400;0;0;0;0;0;0;0;0;0;0;0;4.88315;2.85461;2.02854
20;4;1;ONESTACKENEMYFIRST;299;3;11;0;21;2;21;1;11;0;6;25;5.24816;2.98944;2.25872
20;4;1;ONESTACKENEMY;0;0;0;0;0;0;251;17;19;37;7;69;4.84888;2.52665;2.32223
20;4;1;ONESTACKFRIENDLY;366;5;10;2;16;1;0;0;0;0;0;0;4.90828;2.87974;2.02854
20;4;1;TWOSTACKS;306;53;0;0;0;0;0;41;0;0;0;0;5.43428;3.11554;2.31874
20;4;1;TWOSTACKSENEMYFIRST;76;58;0;0;0;0;211;55;0;0;0;0;5.39531;2.92852;2.46679
20;4;1;TWOSTACKSENEMY;269;29;102;0;0;0;0;0;0;0;0;0;5.41534;3.10208;2.31326
20;4;1;TWOSTACKSFRIENDLY;0;0;0;0;0;0;300;52;5;14;4;25;5.30359;2.78922;2.51437
20;4;1;THREESTACKS;181;13;108;0;0;0;0;11;87;0;0;0;5.32095;2.95025;2.3707
20;4;1;THREESTACKSENEMYFIRST;49;17;136;0;0;0;101;10;87;0;0;0;5.2609;2.88952;2.37138
20;4;1;THREESTACKSENEMY;283;26;91;0;0;0;0;0;0;0;0;0;5.64626;3.23524;2.41102
20;4;1;THREESTACKSFRIENDLY;0;0;0;0;0;0;266;42;58;19;3;12;5.26172;2.73764;2.52408
20;4;1;LOWEST;117;5;94;33;0;0;0;6;45;100;0;0;5.11554;2.79843;2.31711
20;4;1;LOWESTENEMYFIRST;22;14;97;23;0;0;70;9;42;123;0;0;5.01069;2.68938;2.32131
20;4;1;LOWESTENEMY;264;16;92;28;0;0;0;0;0;0;0;0;4.98391;2.88737;2.09654
20;4;1;LOWESTFRIENDLY;0;0;0;0;0;0;237;11;23;120;1;8;4.79861;2.47044;2.32817
20;5;1;FOCUSFRIENDLY;363;7;13;6;10;1;0;0;0;0;0;0;5.65287;3.28575;2.36712
20;5;1;FOCUSENEMY;0;0;0;0;0;0;223;24;23;43;9;78;5.71919;2.94321;2.77598
20;5;1;RANDOM;400;0;0;0;0;0;0;0;0;0;0;0;5.61757;3.28319;2.33438
20;5;1;RANDOMENEMY;53;0;0;0;0;0;347;0;0;0;0;0;5.40077;2.81621;2.58456
20;5;1;RANDOMFRIENDLY;0;0;0;0;0;0;354;24;4;17;0;1;5.31759;2.74328;2.57431
20;5;1;ONESTACK;400;0;0;0;0;0;0;0;0;0;0;0;4.06718;2.4472;1.61998
20;5;1;ONESTACKENEMYFIRST;295;7;9;3;14;2;38;3;10;4;5;10;4.77136;2.75203;2.01933
20;5;1;ONESTACKENEMY;0;0;0;0;0;0;279;20;13;21;9;58;5.31666;2.72372;2.59294
20;5;1;ONESTACKFRIENDLY;354;6;7;4;28;1;0;0;0;0;0;0;5.35898;3.10373;2.25525
20;5;1;TWOSTACKS;254;75;0;0;0;0;0;71;0;0;0;0;5.78046;3.27537;2.50509
20;5;1;TWOSTACKSENEMYFIRST;43;79;0;0;0;0;192;86;0;0;0;0;6.43263;3.47377;2.95886
20;5;1;TWOSTACKSENEMY;243;37;120;0;0;0;0;0;0;0;0;0;6.55347;3.71471;2.83876
20;5;1;TWOSTACKSFRIENDLY;0;0;0;0;0;0;284;84;7;5;3;17;6.00488;3.15127;2.85361
20;5;1;THREESTACKS;129;24;135;0;0;0;0;16;96;0;0;0;6.09727;3.34963;2.74764
20;5;1;THREESTACKSENEMYFIRST;38;32;129;0;0;0;75;26;100;0;0;0;6.32126;3.41994;2.90132
20;5;1;THREESTACKSENEMY;258;38;104;0;0;0;0;0;0;0;0;0;5.99649;3.44267;2.55382
20;5;1;THREESTACKSFRIENDLY;0;0;0;0;0;0;258;47;73;8;1;13;6.20835;3.2629;2.94545
20;5;1;LOWEST;70;9;92;53;0;0;0;12;35;129;0;0;6.05801;3.2702;2.78781
20;5;1;LOWESTENEMYFIRST;13;12;94;46;0;0;39;16;45;135;0;0;5.93772;3.17092;2.7668
20;5;1;LOWESTENEMY;243;27;89;41;0;0;0;0;0;0;0;0;6.02281;3.44824;2.57457
20;5;1;LOWESTFRIENDLY;0;0;0;0;0;0;204;13;40;142;0;1;6.1193;3.1814;2.9379
20;6;1;FOCUSFRIENDLY;392;2;3;2;1;0;0;0;0;0;0;0;3.57856;2.22167;1.35689
20;6;1;FOCUSENEMY;0;0;0;0;0;0;299;22;12;22;5;40;5.16644;2.57923;2.58721
20;6;1;RANDOM;400;0;0;0;0;0;0;0;0;0;0;0;3.72464;2.27227;1.45237
20;6;1;RANDOMENEMY;17;0;0;0;0;0;383;0;0;0;0;0;4.54446;2.25587;2.28859
20;6;1;RANDOMFRIENDLY;0;0;0;0;0;0;375;13;6;4;2;0;5.47624;2.75127;2.72497
20;6;1;ONESTACK;400;0;0;0;0;0;0;0;0;0;0;0;3.82762;2.31369;1.51393
20;6;1;ONESTACKENEMYFIRST;266;5;13;2;16;2;57;3;13;7;6;10;5.73693;3.19113;2.5458
20;6;1;ONESTACKENEMY;0;0;0;0;0;0;316;16;11;15;9;33;4.97266;2.4866;2.48606
20;6;1;ONESTACKFRIENDLY;371;7;5;2;13;2;0;0;0;0;0;0;5.29191;3.11637;2.17554
20;6;1;TWOSTACKS;222;87;0;0;0;0;0;91;0;0;0;0;6.97962;3.86992;3.1097
20;6;1;TWOSTACKSENEMYFIRST;21;108;0;0;0;0;161;110;0;0;0;0;6.80188;3.63767;3.16421
20;6;1;TWOSTACKSENEMY;281;23;96;0;0;0;0;0;0;0;0;0;5.94652;3.41036;2.53616
20;6;1;TWOSTACKSFRIENDLY;0;0;0;0;0;0;330;60;1;2;1;6;5.33662;2.67512;2.6615
20;6;1;THREESTACKS;87;26;165;0;0;0;0;26;96;0;0;0;7.46553;4.06559;3.39994
20;6;1;THREESTACKSENEMYFIRST;16;12;164;0;0;0;69;22;117;0;0;0;7.06783;3.76573;3.3021
20;6;1;THREESTACKSENEMY;269;34;97;0;0;0;0;0;0;0;0;0;6.18398;3.53685;2.64713
20;6;1;THREESTACKSFRIENDLY;0;0;0;0;0;0;262;53;70;6;0;9;6.5284;3.36571;3.16269
20;6;1;LOWEST;36;10;96;71;0;0;0;10;36;141;0;0;6.90439;3.68777;3.21662
20;6;1;LOWESTENEMYFIRST;6;8;73;62;0;0;33;4;36;178;0;0;7.08751;3.75758;3.32993
20;6;1;LOWESTENEMY;328;21;42;9;0;0;0;0;0;0;0;0;4.30986;2.58166;1.7282
20;6;1;LOWESTFRIENDLY;0;0;0;0;0;0;369;3;10;18;0;0;3.32913;1.53301;1.79612
20;7;1;FOCUSFRIENDLY;398;1;1;0;0;0;0;0;0;0;0;0;3.25972;2.01645;1.24327
20;7;1;FOCUSENEMY;0;0;0;0;0;0;335;17;7;17;3;21;4.59767;2.19977;2.3979
20;7;1;RANDOM;400;0;0;0;0;0;0;0;0;0;0;0;3.7748;2.30366;1.47114
20;7;1;RANDOMENEMY;0;0;0;0;0;0;400;0;0;0;0;0;3.41473;1.58829;1.82644
20;7;1;RANDOMFRIENDLY;0;0;0;0;0;0;398;2;0;0;0;0;3.57889;1.64185;1.93704
20;7;1;ONESTACK;400;0;0;0;0;0;0;0;0;0;0;0;3.87543;2.34933;1.5261
20;7;1;ONESTACKENEMYFIRST;274;5;9;1;4;1;75;7;16;2;2;4;3.92837;2.22173;1.70664
20;7;1;ONESTACKENEMY;0;0;0;0;0;0;361;10;8;7;6;8;3.92477;1.84309;2.08168
20;7;1;ONESTACKFRIENDLY;398;2;0;0;0;0;0;0;0;0;0;0;2.83163;1.8251;1.00653
20;7;1;TWOSTACKS;178;117;0;0;0;0;0;105;0;0;0;0;6.13877;3.3821;2.75667
20;7;1;TWOSTACKSENEMYFIRST;16;103;0;0;0;0;153;128;0;0;0;0;6.86499;3.61509;3.2499
20;7;1;TWOSTACKSENEMY;301;30;69;0;0;0;0;0;0;0;0;0;5.59698;3.24793;2.34905
20;7;1;TWOSTACKSFRIENDLY;0;0;0;0;0;0;370;29;0;0;0;1;4.23758;2.05162;2.18596
20;7;1;THREESTACKS;54;31;168;0;0;0;0;44;103;0;0;0;7.88366;4.26407;3.61959
20;7;1;THREESTACKSENEMYFIRST;4;23;152;0;0;0;54;35;132;0;0;0;7.91116;4.19141;3.71975
20;7;1;THREESTACKSENEMY;335;13;52;0;0;0;0;0;0;0;0;0;4.66023;2.75598;1.90425
20;7;1;THREESTACKSFRIENDLY;0;0;0;0;0;0;343;19;38;0;0;0;4.26375;2.0217;2.24205
20;7;1;LOWEST;22;5;86;92;0;0;0;13;17;165;0;0;8.39092;4.50689;3.88403
20;7;1;LOWESTENEMYFIRST;3;14;80;62;0;0;24;4;38;175;0;0;8.08251;4.26179;3.82072
20;7;1;LOWESTENEMY;294;20;47;39;0;0;0;0;0;0;0;0;5.27602;3.05194;2.22408
20;7;1;LOWESTFRIENDLY;0;0;0;0;0;0;283;12;21;81;1;2;5.24592;2.5568;2.68912
20;8;1;FOCUSFRIENDLY;400;0;0;0;0;0;0;0;0;0;0;0;3.04262;1.90812;1.1345
20;8;1;FOCUSENEMY;0;0;0;0;0;0;393;5;2;0;0;0;3.34269;1.48237;1.86032
20;8;1;RANDOM;400;0;0;0;0;0;0;0;0;0;0;0;3.24672;2.01145;1.23527
20;8;1;RANDOMENEMY;4;0;0;0;0;0;396;0;0;0;0;0;3.59278;1.58878;2.004
20;8;1;RANDOMFRIENDLY;0;0;0;0;0;0;400;0;0;0;0;0;3.02371;1.30172;1.72199
20;8;1;ONESTACK;400;0;0;0;0;0;0;0;0;0;0;0;2.93861;1.85388;1.08473
20;8;1;ONESTACKENEMYFIRST;269;6;6;3;4;0;83;5;17;2;4;1;3.52525;1.99291;1.53234
20;8;1;ONESTACKENEMY;0;0;0;0;0;0;399;1;0;0;0;0;2.7977;1.15829;1.63941
20;8;1;ONESTACKFRIENDLY;387;2;5;1;4;1;0;0;0;0;0;0;3.82673;2.31919;1.50754
20;8;1;TWOSTACKS;130;145;0;0;0;0;0;125;0;0;0;0;6.30846;3.45857;2.84989
20;8;1;TWOSTACKSENEMYFIRST;9;137;0;0;0;0;104;150;0;0;0;0;7.56612;4.01029;3.55583
20;8;1;TWOSTACKSENEMY;367;6;27;0;0;0;0;0;0;0;0;0;3.66132;2.22528;1.43604
20;8;1;TWOSTACKSFRIENDLY;0;0;0;0;0;0;392;8;0;0;0;0;3.11928;1.377;1.74228
20;8;1;THREESTACKS;38;36;189;0;0;0;0;28;109;0;0;0;9.31016;5.00703;4.30313
20;8;1;THREESTACKSENEMYFIRST;6;24;149;0;0;0;54;28;139;0;0;0;8.44513;4.42799;4.01714
20;8;1;THREESTACKSENEMY;390;8;2;0;0;0;0;0;0;0;0;0;2.94085;1.86135;1.0795
20;8;1;THREESTACKSFRIENDLY;0;0;0;0;0;0;363;18;19;0;0;0;3.93269;1.82733;2.10536
20;8;1;LOWEST;12;12;86;101;0;0;0;5;34;150;0;0;8.93634;4.74286;4.19348
20;8;1;LOWESTENEMYFIRST;1;10;76;67;0;0;21;12;43;170;0;0;8.45572;4.42233;4.03339
20;8;1;LOWESTENEMY;340;15;25;20;0;0;0;0;0;0;0;0;4.31059;2.60623;1.70436
20;8;1;LOWESTFRIENDLY;0;0;0;0;0;0;369;7;8;16;0;0;3.28723;1.41897;1.86826
20;9;1;FOCUSFRIENDLY;400;0;0;0;0;0;0;0;0;0;0;0;2.99752;1.87727;1.12025
